models,delta,spacing,onvg,hypervolume,c_1.6.6.0.4.0_0.05,c_1.6.6.0.4.1_0.1,c_1.6.6.0.4.2_0.15,c_1.6.6.0.4.3_0.2,c_1.6.6.0.4.4_0.3,c_1.6.6.0.4.5_0.4,c_1.6.6.0.4.6_0.5,c_1.6.6.0.4.7_0.6,score
1.6.6.0.4.0_0.05,0.8974359016100607,0.5773943250285686,3,0.02273893037543788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1.6.6.0.4.1_0.1,0.8974359016100607,0.5773943250285686,3,0.02273893037543788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1.6.6.0.4.2_0.15,0.8974359016100607,0.5773943250285686,3,0.02273893037543788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1.6.6.0.4.3_0.2,0.8974359016783233,0.9575209098532135,4,0.027500841933309754,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.25,0.0,0.0,0.0,4
1.6.6.0.4.4_0.3,0.8974359019162922,0.9575574092786896,4,0.0267320505884885,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,3
1.6.6.0.4.5_0.4,0.8974359014983215,0.5773822774144659,3,0.022989335332264174,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,3
1.6.6.0.4.6_0.5,0.8974359014983215,0.5773822774144659,3,0.022989335332264174,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,3
1.6.6.0.4.7_0.6,0.8974359016783233,0.9575209098532135,4,0.027500841933309754,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.25,0.0,0.0,0.0,4
