models,delta,spacing,onvg,hypervolume,time,c_A,c_B,c_C,c_D,c_E,score
A,0.9394174766162896,0.03935084132082526,4,0.07610632866277098,22.66727876663208,0.0,0.0,0.0,0.0,0.0,0
B,0.9367028348485312,0.007001233199329785,5,0.07204503607353341,23.370626211166382,1.0,0.0,0.2222222222222222,0.5714285714285714,0.0,2
C,0.8832835105401823,0.010635047017780395,9,0.11293989332025355,27.660083055496216,1.0,0.4,0.0,0.5714285714285714,0.0,3
D,0.9095875456773758,0.009826700032541014,7,0.12667882283498588,34.54437470436096,1.0,0.0,0.1111111111111111,0.0,0.0,1
E,0.7300394570101482,0.016219342046920958,21,0.33480386525130723,40.82808804512024,1.0,1.0,1.0,1.0,0.0,4
