models,igd,delta,spacing,onvg,hypervolume,c_A,c_B,c_C,c_D,c_E,score
A,0.05351657836098493,0.8338648214829981,0.02518928059431906,6,0.1488102728876458,0.0,0.0,0.0,0.0,0.0,0
B,0.0412565787488153,0.7380579228173801,0.02604052308582907,9,0.26858990131800875,1.0,0.0,0.1111111111111111,0.0,0.0,1
C,0.0457600035151091,0.7579283740678243,0.024649506034333683,9,0.2454139701388801,1.0,0.8888888888888888,0.0,0.36363636363636365,0.0,3
D,0.03937692989914989,0.7307452522571517,0.062236132451606606,11,0.3917698087013573,1.0,1.0,0.3333333333333333,0.0,0.0,2
E,0.016994072643588817,0.6426424457119855,0.117646249190775,20,0.8067640894146594,1.0,1.0,0.8888888888888888,1.0,0.0,4
