models,delta,spacing,onvg,hypervolume,c_1.6.6.0.4.0_0.05,c_1.6.6.0.4.1_0.1,c_1.6.6.0.4.2_0.15,c_1.6.6.0.4.3_0.2,c_1.6.6.0.4.4_0.3,c_1.6.6.0.4.5_0.4,c_1.6.6.0.4.6_0.5,score
1.6.6.0.4.0_0.05,0.8751159976390044,0.6029600818965728,6.3,0.03922127549250566,0.0,0.05928571428571429,0.025,0.0,0.0,0.025,0.0,0.4
1.6.6.0.4.1_0.1,0.8751159976055904,0.6029585018131851,6.3,0.03916829492667054,0.025,0.0,0.0,0.0,0.0,0.025,0.0,0.2
1.6.6.0.4.2_0.15,0.8802442025278227,0.610918625305458,6.1,0.037672615635496676,0.11428571428571428,0.12357142857142858,0.0,0.06428571428571428,0.06428571428571428,0.08095238095238094,0.056666666666666664,1.9
1.6.6.0.4.3_0.2,0.877435899747562,0.6029593501675452,6.2,0.03904284837817685,0.11388888888888889,0.14817460317460315,0.06666666666666667,0.0,0.05277777777777778,0.075,0.075,2.1
1.6.6.0.4.4_0.3,0.8751159978108494,0.602964239382897,6.3,0.039168703879512205,0.10277777777777779,0.16206349206349208,0.09166666666666666,0.06666666666666667,0.0,0.1,0.06999999999999999,1.8
1.6.6.0.4.5_0.4,0.8785348003230888,0.6109389311105244,6.1,0.03853107167454332,0.22809523809523807,0.20309523809523808,0.16976190476190478,0.16142857142857142,0.18642857142857144,0.0,0.16785714285714287,3.5
1.6.6.0.4.6_0.5,0.8678225503966572,0.49713134669123027,6.3,0.04011974554082256,0.23587301587301587,0.23587301587301587,0.21404761904761904,0.1692063492063492,0.18587301587301588,0.19880952380952382,0.0,4.1
