Instance,1.6.1.0.4.0_0.05-mean,1.6.1.0.4.0_0.05-std,1.6.1.0.4.1_0.1-mean,1.6.1.0.4.1_0.1-std,1.6.1.0.4.2_0.15-mean,1.6.1.0.4.2_0.15-std,1.6.1.0.4.3_0.2-mean,1.6.1.0.4.3_0.2-std,1.6.1.0.4.4_0.3-mean,1.6.1.0.4.4_0.3-std,1.6.1.0.4.5_0.4-mean,1.6.1.0.4.5_0.4-std,1.6.1.0.4.6_0.5-mean,1.6.1.0.4.6_0.5-std
small_ga-dem1_r25_1_0,10.1,1.6401219466856727,10.6,2.4979991993593593,10.1,1.6401219466856727,10.1,1.6401219466856727,10.1,1.6401219466856727,10.1,1.6401219466856727,10.1,1.6401219466856727
small_ga-dem4_r25_1_40,5.7,1.1,6.8,1.5999999999999999,5.7,1.1,5.7,1.1,5.7,1.1,5.7,1.1,5.7,1.1
small_no-dem2_r25_1_40,4.1,1.3,4.5,1.5,4.1,1.3,4.1,1.3,4.1,1.3,4.1,1.3,4.1,1.3
small_no-dem3_r25_1_0,9.9,2.0223748416156684,9.1,1.7,9.9,2.0223748416156684,9.9,2.0223748416156684,9.9,2.0223748416156684,9.9,2.0223748416156684,9.9,2.0223748416156684
small_uu-dem4_r25_1_0,8.4,1.3564659966250536,8.8,0.7483314773547883,8.4,1.3564659966250536,8.4,1.3564659966250536,8.4,1.3564659966250536,8.4,1.3564659966250536,8.4,1.3564659966250536
