models,delta,spacing,onvg,hypervolume,time,c_Prufer,c_NetKeys,c_Prim,c_Kruskal,c_HMOEA,c_GPrim,score
Prufer,0.8784596652965094,0.02198420757026301,11,0.771247643714996,27.47292184829712,0.0,0.0,0.0,0.0,0.45454545454545453,0.0,0
NetKeys,0.9149177401529013,0.02831371822930625,8,0.7737505362083351,38.49529814720154,0.9090909090909091,0.0,0.5,0.3333333333333333,0.6363636363636364,0.0,3
Prim,0.8716013366705976,0.012079891777021038,12,0.7999483654479769,29.189488172531128,0.9090909090909091,0.25,0.0,0.3333333333333333,0.8181818181818182,0.0,2
Kruskal,0.8167584350508024,0.011255953283767564,15,0.8460357430774986,34.49579834938049,1.0,0.375,0.5,0.0,0.8181818181818182,0.0,4
HMOEA,0.7543620653402038,0.02001988268111691,11,0.8778317777450672,88.11616086959839,0.45454545454545453,0.25,0.0,0.06666666666666667,0.0,0.0,0
GPrim,0.5996039100952951,0.03674481956636941,38,0.9305542822202167,42.376479387283325,1.0,1.0,1.0,1.0,1.0,0.0,5
