models,delta,spacing,onvg,hypervolume,c_A,c_B,c_C,c_D,c_E,score
A,0.9707070923607561,0.005241092722653197,9,0.04780116287662409,0.0,0.0,0.0,0.0,0.0,0
B,0.916388458327692,0.018763587878151668,21,0.21640871031657113,0.6666666666666666,0.0,0.0,0.0,0.0,1
C,0.9679621462903967,0.0025571906075658466,10,0.04963357582245562,1.0,0.47619047619047616,0.0,0.11764705882352941,0.0,2
D,0.9843377422619094,0.016824630255327277,17,0.127571535383655,1.0,1.0,0.5,0.0,0.0,3
E,0.7640827712557451,0.002999659639117341,98,0.4058571166100725,1.0,1.0,1.0,1.0,0.0,4
