models,delta,spacing,onvg,hypervolume,time,c_HMOEA,c_Prufer,c_NetKeys,c_Prim,c_Kruskal,c_GPrim,score
HMOEA,0.8847596031388183,0.023264631345361,8,0.9230516286050405,1090.0861723423004,0.0,0.38461538461538464,0.0,0.0,0.2,0.0,1
Prufer,0.9585348836568395,0.003704205960698235,13,0.7544107330906569,130.59874987602234,0.375,0.0,0.0,0.0,0.0,0.0,0
NetKeys,0.9769613441744557,0.003031843923925599,11,0.8392658193592658,375.5745723247528,0.75,1.0,0.0,0.18181818181818182,0.55,0.0,4
Prim,0.9653703852520328,0.00298130955622527,11,0.7477997807740121,158.09496545791626,0.5,0.9230769230769231,0.09090909090909091,0.0,0.2,0.0,3
Kruskal,0.926711523125524,0.004486476961645016,20,0.9148084883486967,199.7281391620636,0.75,1.0,0.0,0.0,0.0,0.0,2
GPrim,0.7839597469816005,0.0012052685639756683,92,0.9197890207992744,217.42754817008972,0.875,1.0,1.0,1.0,0.95,0.0,5
