models,delta,spacing,onvg,hypervolume,time,c_HMOEA,c_Prufer,c_NetKeys,c_Prim,c_Kruskal,c_GPrim,score
HMOEA,0.944703393948842,0.10119227641337684,6,0.914615401839137,4416.44828248024,0.0,0.5,0.16666666666666666,0.0,0.0,0.0,1
Prufer,0.9706047898814383,0.004159349005244902,8,0.5668734265901871,663.4799427986145,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0
NetKeys,0.968324181237945,0.005777369536959656,12,0.7055247490347466,1517.932921886444,0.16666666666666666,1.0,0.0,0.5,0.0,0.0,2
Prim,0.9964090395703514,0.0,2,0.6035978579066618,297.39898324012756,0.16666666666666666,1.0,0.25,0.0,0.0,0.0,2
Kruskal,0.9977416477584722,0.01918514711949987,4,0.7156076991125269,462.6659984588623,0.16666666666666666,1.0,0.8333333333333334,0.5,0.0,0.0,4
GPrim,0.9455561916688332,0.0024264122546562815,25,0.8165180450001089,482.6163239479065,0.5,1.0,1.0,1.0,1.0,0.0,5
