models,delta,spacing,onvg,hypervolume,"c_1.6.9.0.4.0_(0.9, 0.1)","c_1.6.9.0.4.1_(0.8, 0.2)","c_1.6.9.0.4.2_(0.8, 0.1)","c_1.6.9.0.4.3_(0.7, 0.2)",score
"1.6.9.0.4.0_(0.9, 0.1)",0.7948724378083568,0.0024782700162881083,9,0.3069905738871822,0.0,0.6,0.3333333333333333,0.2222222222222222,1
"1.6.9.0.4.1_(0.8, 0.2)",0.8974359473430538,0.0001303984477340749,5,0.05149074576837867,0.2222222222222222,0.0,0.0,0.0,0
"1.6.9.0.4.2_(0.8, 0.1)",0.7948740076850889,0.002584354442077978,9,0.3137911954789918,0.6666666666666666,1.0,0.0,0.4444444444444444,3
"1.6.9.0.4.3_(0.7, 0.2)",0.7948725950856207,0.0024684440282715355,9,0.3074021588782338,0.7777777777777778,1.0,0.3333333333333333,0.0,2
