models,delta,spacing,nds,c_1.0.2.0.4.0,c_1.0.2.0.4.1,c_1.0.2.0.4.2,c_1.0.2.0.4.3,c_1.0.2.0.4.4,c_1.0.2.0.4.5,c_1.0.2.0.4.6,c_1.0.2.0.4.7
1.0.2.0.4.0,0.47337277421234486,0.00012873680515596011,14,0.0,0.25,0.45454545454545453,0.25,0.08333333333333333,0.3333333333333333,0.15384615384615385,0.2222222222222222
1.0.2.0.4.1,0.7438016618064442,0.28881263063094037,12,0.5714285714285714,0.0,0.5454545454545454,0.375,0.08333333333333333,0.3333333333333333,0.23076923076923078,0.3333333333333333
1.0.2.0.4.2,1.1199999916636858,0.9245107861932192,11,0.35714285714285715,0.3333333333333333,0.0,0.125,0.0,0.2222222222222222,0.15384615384615385,0.2222222222222222
1.0.2.0.4.3,0.9795917736012,0.5174130341815724,8,0.5,0.4166666666666667,0.5454545454545454,0.0,0.25,0.5555555555555556,0.23076923076923078,0.2222222222222222
1.0.2.0.4.4,0.7438016439129385,0.2886472649951753,12,0.8571428571428571,0.75,1.0,0.5,0.0,0.8888888888888888,0.23076923076923078,0.7777777777777778
1.0.2.0.4.5,0.5624999107503278,0.0001590402962970693,9,0.42857142857142855,0.4166666666666667,0.45454545454545453,0.375,0.0,0.0,0.15384615384615385,0.2222222222222222
1.0.2.0.4.6,0.7499999963515496,0.2774425549883851,13,0.7142857142857143,0.5833333333333334,0.6363636363636364,0.375,0.5,0.7777777777777778,0.0,0.4444444444444444
1.0.2.0.4.7,1.1874999746971073,0.4408392559635562,9,0.6428571428571429,0.4166666666666667,0.6363636363636364,0.375,0.3333333333333333,0.6666666666666666,0.46153846153846156,0.0
