models,igd,delta,spacing,onvg,hypervolume,time,c_Prufer,c_NetKeys,c_Prim,c_Kruskal,c_GPrim,score
Prufer,0.0381034097630611,0.7471794333875698,0.0423132489024555,10.0,0.6903628109997977,17.48843765258789,0.0,0.1428571428571428,0.0,0.0,0.0,0.0
NetKeys,0.0473968009779118,0.7936393251436941,0.0301066187606804,7.0,0.7354812123195448,21.22489070892334,0.3,0.0,0.0,0.3333333333333333,0.0,1.0
Prim,0.0512498530440992,0.8299239216581066,0.0186889063757078,7.0,0.6155201889736708,18.14435887336731,0.9,0.4285714285714285,0.0,0.3333333333333333,0.05,2.0
Kruskal,0.0536900122725455,0.8439012354080142,0.0231887406767941,6.0,0.6590060800920149,19.659719705581665,0.8,0.4285714285714285,0.4285714285714285,0.0,0.1,3.0
GPrim,0.0005814460362704,0.6006193264963245,0.0938135951660624,20.0,0.8240810315869176,24.17032742500305,1.0,0.8571428571428571,0.5714285714285714,0.6666666666666666,0.0,4.0
