models,igd,delta,spacing,onvg,hypervolume,time,c_Prufer,c_NetKeys,c_Prim,c_Kruskal,c_GPrim,score
Prufer,0.05403101199530127,0.7886200658981102,0.023231948760615594,8,0.6415570124030341,17.403844118118286,0.0,0.0,0.0,0.1111111111111111,0.0,0
NetKeys,0.05057190968066805,0.760817399870619,0.03527781462556086,8,0.7229588404385957,22.623304843902588,0.75,0.0,0.09090909090909091,0.3333333333333333,0.0,1
Prim,0.04588692353573695,0.7160754813459621,0.019657039912805433,11,0.728765324247457,17.90037488937378,1.0,0.625,0.0,0.4444444444444444,0.05,3
Kruskal,0.05225579429499365,0.7848136617021488,0.0006764654175120964,9,0.6863145975859846,19.99819326400757,0.75,0.5,0.2727272727272727,0.0,0.05,2
GPrim,0.00014331663436850298,0.6436984122091839,0.11764175537313235,20,0.7941476929886342,25.897679090499878,1.0,1.0,0.45454545454545453,0.4444444444444444,0.0,4
