models,delta,spacing,nds,c_0.2.4.0.1.0,c_0.2.4.0.1.1,c_0.2.4.0.1.2,c_0.2.4.0.1.3,c_0.2.4.0.1.4,c_0.2.4.0.1.5,score
0.2.4.0.1.0,0.37499998788210825,0.44714988504072534,5,0.0,0.0,0.0,0.0,0.6666666666666666,0.5714285714285714,2
0.2.4.0.1.1,0.3199999315729995,0.4082832659992545,6,0.4,0.0,0.16666666666666666,0.4,0.6666666666666666,0.5714285714285714,4
0.2.4.0.1.2,0.31999987310032035,0.0005767447568066727,6,0.4,0.6666666666666666,0.0,0.4,0.8333333333333334,0.5714285714285714,5
0.2.4.0.1.3,0.37499998788210825,0.44714988504072534,5,0.0,0.0,0.0,0.0,0.6666666666666666,0.5714285714285714,2
0.2.4.0.1.4,0.3199999499573763,0.0003625434640522896,6,0.0,0.0,0.0,0.0,0.0,0.42857142857142855,0
0.2.4.0.1.5,0.5000000441656108,0.4881448183490444,7,0.0,0.16666666666666666,0.3333333333333333,0.0,0.6666666666666666,0.0,1
