models,delta,spacing,onvg,hypervolume,time,c_A,c_B,c_C,c_D,c_E,score
A,0.9324100818794617,0.006700814772881877,9,0.07852915210185703,132.06317234039307,0.0,0.0,0.0,0.0,0.0,0
B,0.9700555839746938,0.015778838793485215,6,0.06719486665181611,145.713139295578,0.8888888888888888,0.0,0.0,0.25,0.0,1
C,0.9580001786337361,0.004830592941456736,7,0.05281834768115172,111.84543251991272,0.8888888888888888,0.5,0.0,0.375,0.0,3
D,0.9582509936726712,0.011058082802584947,8,0.10095486517920109,162.97156190872192,0.8888888888888888,0.6666666666666666,0.0,0.0,0.0,2
E,1.0896800042465258,0.10541602614768587,24,0.5644834271256461,190.2672016620636,1.0,1.0,1.0,1.0,0.0,4
