models,delta,spacing,onvg,hypervolume,time,c_Prufer,c_NetKeys,c_Prim,c_Kruskal,c_GPrim,score
Prufer,0.9475035088633612,0.015357232971962717,8,0.7044909363501171,182.2442409992218,0.0,0.0,0.0,0.0,0.0,0
NetKeys,1.0043901796446824,0.0022186226406071337,5,0.7978010750782677,177.73215794563293,1.0,0.0,0.5,0.0,0.0,2
Prim,0.9821151006273041,0.00042687860485637885,4,0.7125180637846668,119.21166181564331,1.0,0.4,0.0,0.0,0.0,1
Kruskal,0.9774797729635601,0.009515495203956836,6,0.8442353706121306,130.0852952003479,1.0,0.6,0.5,0.0,0.0,3
GPrim,1.002621384591426,0.06299370006497791,16,0.9504518480048284,210.25661706924438,1.0,1.0,1.0,1.0,0.0,4
