models,delta,spacing,onvg,hypervolume,time,c_Prufer,c_NetKeys,c_Prim,c_Kruskal,c_HMOEA,c_GPrim,score
Prufer,0.956498802744768,0.0,2,0.5945600005504902,111.41219902038574,0.0,0.0,0.0,0.0,0.0,0.0,0
NetKeys,1.0,inf,1,0.5966865969851459,151.18459391593933,0.0,0.0,0.0,0.0,0.0,0.0,0
Prim,0.9860576891788487,0.02179507437574617,6,0.6655081768053749,106.52979969978333,0.0,1.0,0.0,0.0,0.0,0.0,1
Kruskal,1.0,inf,1,0.6921564525027692,119.2723331451416,0.0,1.0,0.3333333333333333,0.0,0.0,0.0,2
HMOEA,0.958688034780288,0.0,2,0.7640383950838289,354.36453914642334,1.0,1.0,0.8333333333333334,1.0,0.0,0.0,4
GPrim,0.9619282432359666,0.0924961277911083,6,0.8961163241227016,220.0211477279663,1.0,1.0,1.0,1.0,1.0,0.0,5
