models,igd,delta,spacing,onvg,hypervolume,c_A,c_B,c_C,c_D,c_E,score
A,0.8888194569371418,0.7684210814867196,9.353484829518379e-05,6,0.023027165091510513,0.0,0.0,0.0,0.0,0.0,0
B,0.33166249506771056,0.36842120855418026,9.268500821195852e-05,13,0.050903568808201086,1.0,0.0,0.25,0.5,0.0,2
C,0.6745368913381354,0.6315790152424859,9.726637625877566e-05,8,0.02976456687189791,1.0,0.5384615384615384,0.0,0.5,0.0,3
D,0.698212015704282,0.6315790302924772,9.487031219373463e-05,8,0.028874380271266188,1.0,0.46153846153846156,0.375,0.0,0.0,1
E,0.00025648209428995566,6.947623142604632e-06,0.0009107643405192456,20,0.12680814022996528,1.0,1.0,1.0,1.0,0.0,4
