models,delta,spacing,onvg,hypervolume,c_1.6.4.0.0.1_0.5,c_1.6.4.0.1.1_0.6,c_1.6.4.0.2.1_0.7,c_1.6.4.0.3.1_0.8,c_1.6.4.0.4.1_0.9,c_1.6.4.0.5.1_1.0,score
1.6.4.0.0.1_0.5,0.9487179520325694,1.587142080552279e-05,3,0.007508243359262777,0.0,0.6,0.5,0.5,0.25,0.2,5
1.6.4.0.1.1_0.6,0.8974359036955015,6.874696796924918e-05,5,0.021605517846446553,0.0,0.0,0.375,0.6666666666666666,0.25,0.0,2
1.6.4.0.2.1_0.7,0.8388278482129052,5.631227179897236e-05,8,0.035520488218525846,0.0,0.2,0.0,0.3333333333333333,0.0,0.0,0
1.6.4.0.3.1_0.8,0.8717948793487473,9.607198158383687e-05,6,0.025217886704993954,0.0,0.2,0.625,0.0,0.5,0.1,2
1.6.4.0.4.1_0.9,0.8571428642120607,0.00017261716043826943,8,0.04333663420899711,0.0,0.4,0.875,0.3333333333333333,0.0,0.1,2
1.6.4.0.5.1_1.0,0.7977208087266109,0.31620802320773883,10,0.056224458659270934,0.0,0.6,1.0,0.6666666666666666,0.625,0.0,4
