models,igd,delta,spacing,onvg,hypervolume,time,c_Prufer,c_NetKeys,c_Prim,c_Kruskal,c_HMOEA,c_GPrim,score
Prufer,0.03254570484779153,0.7789996598914666,0.0065903147149406595,9,0.7232229953155797,19.25540041923523,0.0,0.25,0.21428571428571427,0.0,0.5,0.0,1
NetKeys,0.03098134049549357,0.7097242355039357,0.03280898150127146,12,0.8499953628911995,26.143763065338135,0.7777777777777778,0.0,0.35714285714285715,0.08333333333333333,0.7,0.0,3
Prim,0.017561199662238503,0.6547983623109228,0.02344178132262262,14,0.7647741612727341,16.99223041534424,0.6666666666666666,0.08333333333333333,0.0,0.08333333333333333,0.6,0.0,2
Kruskal,0.023878309033331154,0.6996241919943876,0.015049241155755231,12,0.7709323348782804,21.43208408355713,0.8888888888888888,0.4166666666666667,0.5,0.0,0.8,0.1,4
HMOEA,0.0318724595222144,0.7544264924725474,0.022447156852581272,10,0.846780215458585,39.17106246948242,0.2222222222222222,0.25,0.07142857142857142,0.0,0.0,0.05,0
GPrim,0.00023914852689630885,0.5365482286811446,0.04922300434027366,20,0.884090991999061,23.220479726791382,1.0,0.9166666666666666,0.6428571428571429,0.6666666666666666,0.8,0.0,5
