models,delta,spacing,nds,c_1.0.1.0.4.0,c_1.0.1.0.4.1,c_1.0.1.0.4.2,c_1.0.1.0.4.3,c_1.0.1.0.4.4,c_1.0.1.0.4.5,c_1.0.1.0.4.6,c_1.0.1.0.4.7
1.0.1.0.4.0,2.9425858438791862e-08,0.0001546642264088957,11,0.0,0.8571428571428571,0.9166666666666666,0.9166666666666666,0.8888888888888888,0.9230769230769231,0.9,0.9090909090909091
1.0.1.0.4.1,0.14201182572932225,0.26724635106497385,14,0.0,0.0,0.75,0.5,0.6666666666666666,1.0,0.8,1.0
1.0.1.0.4.2,1.190082567380532,2.0206416216488337,12,0.0,0.21428571428571427,0.0,0.4166666666666667,0.4444444444444444,0.8461538461538461,0.6,0.7272727272727273
1.0.1.0.4.3,0.4628095337161014,0.38906338990962486,12,0.0,0.35714285714285715,0.5833333333333334,0.0,0.5555555555555556,0.5384615384615384,0.5,0.6363636363636364
1.0.1.0.4.4,0.5624999955487272,0.33332409562721843,9,0.0,0.21428571428571427,0.3333333333333333,0.25,0.0,0.5384615384615384,0.8,0.8181818181818182
1.0.1.0.4.5,0.3749999820186957,0.3755196721729451,13,0.0,0.0,0.08333333333333333,0.16666666666666666,0.2222222222222222,0.0,0.4,0.5454545454545454
1.0.1.0.4.6,0.7407407244531309,0.6323964419119307,10,0.0,0.14285714285714285,0.16666666666666666,0.25,0.2222222222222222,0.5384615384615384,0.0,0.6363636363636364
1.0.1.0.4.7,0.7199998327696078,0.9340612704306204,11,0.0,0.0,0.16666666666666666,0.25,0.1111111111111111,0.3076923076923077,0.1,0.0
