models,delta,spacing,onvg,hypervolume,time,c_A,c_B,c_C,c_D,c_E,score
A,0.9463854147069827,0.009000987676163901,7,0.07013327641762929,143.75005221366882,0.0,0.0,0.0,0.0,0.0,0
B,0.9937460635150576,0.033799949262042876,4,0.04783578128131484,145.5591516494751,1.0,0.0,0.8,0.0,0.0,2
C,0.9549385901700176,0.006064911616331595,5,0.04620831274131783,112.56584692001343,1.0,0.0,0.0,0.0,0.0,1
D,0.9512516973164804,0.02227784841408427,8,0.10493472682134236,162.0767297744751,0.8571428571428571,0.25,0.4,0.0,0.0,3
E,1.082332918110997,0.10544130455590771,24,0.5690566445428613,184.59265232086182,1.0,1.0,1.0,1.0,0.0,4
