models,delta,spacing,onvg,hypervolume,c_1.6.4.0.0.1_0.5,c_1.6.4.0.1.1_0.6,c_1.6.4.0.2.1_0.7,c_1.6.4.0.3.1_0.8,c_1.6.4.0.4.1_0.9,c_1.6.4.0.5.1_1.0,score
1.6.4.0.0.1_0.5,0.9230769587694012,0.0008088073552898674,4,0.05362745811165687,0.0,1.0,0.75,0.8,0.75,0.5,5
1.6.4.0.1.1_0.6,0.9487179593657343,0.0,2,0.02221405527356215,0.0,0.0,0.0,0.0,0.0,0.0,0
1.6.4.0.2.1_0.7,0.9316239308430438,0.00042050528464753894,4,0.052392797794480445,0.25,1.0,0.0,0.4,0.5,0.5,2
1.6.4.0.3.1_0.8,0.910256385694938,0.4470396100808409,5,0.06676309435524225,0.0,0.5,0.25,0.0,0.5,0.5,2
1.6.4.0.4.1_0.9,0.9316239390188599,0.00045028202409868874,4,0.0449480826387949,0.25,0.5,0.5,0.2,0.0,0.5,1
1.6.4.0.5.1_1.0,0.9743589598184694,0.0,2,0.026524786125550523,0.25,1.0,0.5,0.6,0.5,0.0,2
