models,delta,spacing,onvg,hypervolume,c_A,c_B,c_C,c_D,c_E,c_F,score
A,0.789473705922055,0.00017917480621495207,5,0.01982495672740003,0.0,0.0,0.0,0.0,0.0,0.0,0
B,0.5672515541516938,9.84717818091721e-05,10,0.04072353888186858,1.0,0.0,0.5,0.5,0.0,0.0,2
C,0.4641149445966892,0.2886638746752853,12,0.051299702668417296,1.0,0.4,0.0,0.125,0.0,0.0,1
D,0.6691729948109438,0.3535996602619991,8,0.03248733017117404,1.0,0.5,0.5833333333333334,0.0,0.0,0.0,2
E,7.012026591244608e-06,0.0009083366264064671,20,0.12659951251829366,1.0,1.0,1.0,0.875,0.0,0.3,4
F,6.827401279607001e-06,0.0009109303949214477,20,0.12681938730878592,1.0,1.0,1.0,0.75,0.35,0.0,5
