models,delta,spacing,onvg,hypervolume,time,c_Prufer,c_NetKeys,c_Prim,c_Kruskal,c_HMOEA,c_GPrim,score
Prufer,0.9092430553635337,0.006574843288790261,10,0.7349266725317144,122.42854475975037,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0
NetKeys,1.0001893105457222,0.041278358001115324,5,0.8132427034139289,136.67921447753906,0.6,0.0,0.2,0.6,0.7142857142857143,0.0,3
Prim,0.9770182889851928,0.007687933319480993,5,0.759533190911862,108.75721597671509,1.0,0.2,0.0,0.0,0.42857142857142855,0.0,2
Kruskal,0.9654768903023252,0.0069885807769014974,5,0.8221381242871959,115.49907565116882,0.6,0.0,0.4,0.0,0.5714285714285714,0.0,3
HMOEA,0.8446860450096708,0.017636434050145988,7,0.8973716249701641,305.91725182533264,0.4,0.0,0.0,0.4,0.0,0.0,1
GPrim,0.9770687499004302,0.05110195282980575,22,0.9584413623005696,176.16655349731445,1.0,1.0,1.0,1.0,1.0,0.0,5
