models,igd,delta,spacing,onvg,hypervolume,time,c_Prufer,c_NetKeys,c_Prim,c_Kruskal,c_GPrim,score
Prufer,0.0518611345900068,0.8158470062681974,0.0189167126370505,7.0,0.6530078038910124,16.878676414489746,0.0,0.0,0.0,0.0,0.0,0.0
NetKeys,0.055059896749425,0.8316317308891081,0.000730584416912,7.0,0.6987709973160141,22.26241970062256,0.8571428571428571,0.0,0.0,0.2857142857142857,0.0,2.0
Prim,0.0495795993984422,0.7958569922248344,0.0150357211626674,8.0,0.6596134652009201,17.13886022567749,1.0,0.5714285714285714,0.0,0.5714285714285714,0.05,3.0
Kruskal,0.0535074857022713,0.8233339628656572,0.0011475784573339,7.0,0.657238829442525,19.81304717063904,1.0,0.1428571428571428,0.125,0.0,0.0,1.0
GPrim,0.0004041174344311,0.596579692622824,0.0932407067509262,20.0,0.8254907015697226,24.418643951416016,1.0,0.8571428571428571,0.375,0.7142857142857143,0.0,4.0
