models,delta,spacing,onvg,hypervolume,time,c_HMOEA,c_Prufer,c_NetKeys,c_Prim,c_Kruskal,c_GPrim,score
HMOEA,0.8486197492562573,0.014567723559768962,7.2,0.8950612135311756,331.365099644661,0.0,0.23825396825396825,0.0,0.11607142857142856,0.05,0.0,0.4
Prufer,0.9623972336505904,0.010555204917799727,6.9,0.7199926152818948,123.04954195022583,0.28571428571428564,0.0,0.13333333333333333,0.025,0.0,0.0,0.6
NetKeys,0.9708835501741552,0.009529129429446389,5.3,0.7662539049730199,134.43052723407746,0.5014285714285713,0.8177777777777777,0.0,0.4089285714285714,0.11666666666666665,0.0,2.7
Prim,0.9709051353887528,0.01140467857861015,5.3,0.7658444619859878,105.9751739025116,0.48285714285714276,0.9266666666666665,0.42000000000000004,0.0,0.08333333333333333,0.0,2.5
Kruskal,0.9829339483973145,0.01236011363700831,4.0,0.8137685561177548,117.68631134033203,0.6453571428571427,0.7387301587301588,0.45095238095238094,0.5349999999999999,0.0,0.0,3.4
GPrim,0.9726001953538935,0.04907162927104476,23.8,0.9582056772035404,186.0210044145584,1.0,1.0,1.0,1.0,1.0,0.0,5.0
