models,delta,spacing,onvg,hypervolume,time,c_A,c_B,c_C,c_D,c_E,score
A,0.9449617498672014,0.00923680885546969,6,0.07035737576256548,63.004735708236694,0.0,0.0,0.0,0.0,0.0,0
B,0.9818803371621287,0.008808968036602865,4,0.024031647298360048,130.3388671875,0.8333333333333334,0.0,0.2857142857142857,0.0,0.0,2
C,0.9489314830091994,0.007429213758395234,7,0.05994279457123197,67.50275015830994,1.0,0.25,0.0,0.0,0.0,1
D,0.9819984966160996,0.01695761265311011,8,0.08830638643855088,81.21362566947937,1.0,0.5,1.0,0.0,0.0,3
E,0.7548646063719642,0.02315176526618295,69,0.5867127028623537,105.81939601898193,1.0,1.0,1.0,1.0,0.0,4
