models,igd,delta,spacing,onvg,hypervolume,time,c_Prufer,c_NetKeys,c_Prim,c_Kruskal,c_HMOEA,c_GPrim,score
Prufer,0.03256681983234735,0.7829060070703899,0.006375553014778953,9,0.7211028162379208,27.670444011688232,0.0,0.4,0.25,0.0,0.5555555555555556,0.0,2
NetKeys,0.029269056941794474,0.7446682569418936,0.018822348996944138,10,0.7621140678650978,33.12696981430054,0.3333333333333333,0.0,0.0,0.0,0.4444444444444444,0.0,1
Prim,0.03565991343498074,0.808527856380551,0.00864453197946346,8,0.6784584984157456,20.234603881835938,0.6666666666666666,0.6,0.0,0.14285714285714285,0.5555555555555556,0.0,3
Kruskal,0.044403580777746886,0.8239531893964495,0.007345679891375544,7,0.6784018051933873,30.76231098175049,0.5555555555555556,0.8,0.375,0.0,0.5555555555555556,0.0,4
HMOEA,0.03774178465333534,0.7923336225500472,0.0371614762729754,9,0.841589855018204,37.64675259590149,0.1111111111111111,0.3,0.0,0.0,0.0,0.0,0
GPrim,7.924849977359315e-05,0.5373905313515299,0.04940379580555019,20,0.8843558754881866,25.598744869232178,0.8888888888888888,1.0,0.75,0.7142857142857143,1.0,0.0,5
