models,delta,spacing,onvg,hypervolume,time,c_A,c_B,c_C,c_D,c_E,score
A,0.9196842284588584,0.0055896584757681965,10,0.09344472528180728,61.86336946487427,0.0,0.0,0.0,0.0,0.0,0
B,0.9455401095507541,0.006199270499202517,10,0.07684652269950837,119.54359436035156,0.9,0.0,0.0,0.0,0.0,1
C,0.9651794474457032,0.009294126491517616,7,0.06712999202771332,68.82017421722412,0.9,1.0,0.0,0.5,0.0,3
D,0.9721539445164256,0.014402489714528552,4,0.04220405527723402,102.95631170272827,0.9,1.0,0.0,0.0,0.0,2
E,0.7550082173230547,0.023240578548485068,68,0.5567078223343083,106.72807884216309,1.0,1.0,1.0,1.0,0.0,4
