models,igd,delta,spacing,onvg,hypervolume,time,c_Prufer,c_NetKeys,c_Prim,c_Kruskal,c_GPrim,score
Prufer,0.0463025051966648,0.8439741860621935,0.04434560734365937,7,0.6512564260939115,15.817956447601318,0.0,0.2727272727272727,0.0,0.0,0.0,0
NetKeys,0.035789229998286445,0.7170121657698002,0.018627502175890587,11,0.7294145686916917,20.833853483200073,0.42857142857142855,0.0,0.14285714285714285,0.0,0.0,1
Prim,0.053309715858138686,0.8244041163204818,0.01676148835912684,7,0.6590857303691262,16.264249086380005,0.8571428571428571,0.6363636363636364,0.0,0.375,0.0,3
Kruskal,0.05009719019234615,0.7928363588783094,0.018164918518728024,8,0.7008897101244516,18.49789071083069,1.0,0.7272727272727273,0.2857142857142857,0.0,0.0,2
GPrim,0.0006837816985283979,0.5948701371654198,0.09130395427522973,20,0.8245585792008306,22.69766616821289,1.0,1.0,0.7142857142857143,0.875,0.0,4
