models,igd,delta,spacing,onvg,hypervolume,c_A,c_B,c_C,c_D,c_E,score
A,1.0307764428988324,0.8421052826858102,9.026490597157338e-05,4,0.013841701010874563,0.0,0.0,0.0,0.0,0.0,0
B,1.0000000239776443,0.7684211106685427,0.40827538941503183,6,0.028208504352467603,1.0,0.0,0.75,0.6666666666666666,0.0,3
C,0.6982120380573494,0.6315790268415291,0.00020495589719188659,8,0.03105335271139093,1.0,0.0,0.0,0.16666666666666666,0.0,1
D,1.018577467190531,0.7368421723206835,0.00010202608595022922,6,0.022151003060322798,1.0,0.16666666666666666,0.625,0.0,0.0,2
E,0.2738613093867065,0.21053098709303852,0.0010084120248113513,16,0.11152391644632548,1.0,1.0,1.0,1.0,0.0,4
