models,delta,spacing,onvg,hypervolume,c_A,c_B,c_C,c_D,c_E,score
A,0.8885235640902647,0.026191743541678206,6,0.13596424459754597,0.0,0.0,0.0,0.0,0.0,0
B,0.898998356710696,0.014176964934004888,9,0.16493133559197376,1.0,0.0,0.7142857142857143,0.2857142857142857,0.0,2
C,0.9136187559998409,0.010528851714548962,7,0.0961733539765176,1.0,0.2222222222222222,0.0,0.07142857142857142,0.0,1
D,0.824929171280527,0.018263741857116756,14,0.23716184776854088,1.0,0.6666666666666666,0.7142857142857143,0.0,0.0,3
E,0.9013700708931711,0.11000670635995478,23,0.6996587617182912,1.0,1.0,1.0,1.0,0.0,4
