models,delta,spacing,onvg,hypervolume,time,c_Prufer,c_NetKeys,c_Prim,c_Kruskal,c_GPrim,score
Prufer,0.9586231518821962,0.005832204484793551,11.6,0.5870802226974182,248.01361932754517,0.0,0.37280028279254285,0.007142857142857143,0.05769230769230769,0.0,0.9
NetKeys,0.9411540192749962,0.012217038980145953,17.0,0.6905101400908981,1149.0536459684372,0.0685064935064935,0.0,0.0,0.0,0.0,0.2
Prim,0.9724333853365964,0.006910949621289415,9.9,0.6001393473053775,190.25107321739196,0.9311688311688311,0.4423532092262742,0.0,0.2950779286073404,0.0,2.8
Kruskal,0.9475535818087994,0.0070845810876798854,15.5,0.745023078810289,358.96470804214476,0.7941308691308693,0.9512499999999999,0.11966089466089466,0.0,0.0,2.1
GPrim,0.7503399835083805,0.002545577341270628,98.1,0.7829701155095474,256.98423018455503,1.0,1.0,1.0,0.9764705882352942,0.0,4.0
