models,delta,spacing,onvg,hypervolume,c_1.6.6.0.4.0_0.05,c_1.6.6.0.4.1_0.1,c_1.6.6.0.4.2_0.15,c_1.6.6.0.4.3_0.2,c_1.6.6.0.4.4_0.3,c_1.6.6.0.4.5_0.4,c_1.6.6.0.4.6_0.5,score
1.6.6.0.4.0_0.05,0.9230768715172466,0.8944208800809348,5,0.06740139849809224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1.6.6.0.4.1_0.1,0.9230768715172466,0.8944208800809348,5,0.06740139849809224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1.6.6.0.4.2_0.15,0.9230768715172466,0.8944208800809348,5,0.06740139849809224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1.6.6.0.4.3_0.2,0.9102563607942176,0.4472072912311475,5,0.06114755569547479,0.2,0.2,0.2,0.0,0.2,0.2,0.2,6
1.6.6.0.4.4_0.3,0.9230768715172466,0.8944208800809348,5,0.06740139849809224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1.6.6.0.4.5_0.4,0.9230768715172466,0.8944208800809348,5,0.06740139849809224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1.6.6.0.4.6_0.5,0.9230768715172466,0.8944208800809348,5,0.06740139849809224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
