models,delta,spacing,onvg,hypervolume,c_A,c_B,c_C,c_D,c_E,c_F,score
A,0.8070175644000172,0.5775188283026034,4,0.022028719119853574,0.0,0.0,0.0,0.0,0.0,0.0,0
B,0.631579035629506,6.769422851518558e-05,8,0.02803974876363954,1.0,0.0,0.5,0.3,0.0,0.0,2
C,0.6315790322776766,0.00014498549882211565,8,0.029306134047427185,1.0,0.375,0.0,0.3,0.0,0.0,1
D,0.5263159341545631,0.00029803051557290015,10,0.04452441963731141,1.0,0.625,0.625,0.0,0.1,0.05555555555555555,3
E,1.5775644963093966e-05,0.0009113379808928151,20,0.12634049976357645,1.0,1.0,0.875,0.8,0.0,0.1111111111111111,4
F,0.10526831144483717,0.0009556245672772116,18,0.1191486631204286,1.0,1.0,1.0,0.8,0.55,0.0,5
