models,delta,spacing,onvg,hypervolume,time,c_A,c_B,c_C,c_D,c_E,score
A,0.963787491724614,0.0038564727349124817,10,0.04568925867118184,246.85114765167236,0.0,0.3125,0.0,0.0,0.0,1
B,0.9301089390079705,0.014035045461279502,16,0.1561512213513987,1168.3810815811157,0.0,0.0,0.0,0.0,0.0,0
C,0.959214650825938,0.01032202566258908,14,0.08985659354961215,173.1803915500641,0.9,0.4375,0.0,0.0,0.0,2
D,0.9707277664014695,0.02413538897857836,12,0.10185603497469908,285.00693225860596,1.0,0.9375,0.5714285714285714,0.0,0.0,3
E,0.7580702604115132,0.0028665985876225957,97,0.39174688959737053,239.56525492668152,1.0,1.0,1.0,1.0,0.0,4
