models,delta,spacing,onvg,hypervolume,c_1.6.4.0.0.1_0.5,c_1.6.4.0.1.1_0.6,c_1.6.4.0.2.1_0.7,c_1.6.4.0.3.1_0.8,c_1.6.4.0.4.1_0.9,c_1.6.4.0.5.1_1.0,score
1.6.4.0.0.1_0.5,0.9474358725107177,0.0004894924370197091,3.1,0.05383070570667512,0.0,0.4833333333333334,0.3566666666666667,0.30666666666666664,0.305,0.1961904761904762,2.1
1.6.4.0.1.1_0.6,0.94017094403219,0.10037131637525112,3.3,0.04277895745741389,0.2733333333333333,0.0,0.16999999999999998,0.18857142857142856,0.26,0.2064285714285714,1.2
1.6.4.0.2.1_0.7,0.9144444124778651,0.36219586281533755,4.8,0.07171887041032306,0.5816666666666667,0.6616666666666666,0.0,0.5264285714285715,0.55,0.25666666666666665,2.8
1.6.4.0.3.1_0.8,0.9282051008354266,0.24783621719459953,3.9,0.05309608315748504,0.5466666666666666,0.6166666666666667,0.39,0.0,0.425,0.38285714285714284,2.7
1.6.4.0.4.1_0.9,0.9213675313041817,0.08981046690411482,4.5,0.061175392128538245,0.6083333333333333,0.625,0.4083333333333333,0.47714285714285715,0.0,0.3488095238095238,2.3
1.6.4.0.5.1_1.0,0.9156410210825223,0.3562975986107782,4.6,0.06298617562338746,0.5983333333333333,0.6033333333333334,0.5633333333333332,0.44785714285714284,0.5349999999999999,0.0,3.2
