models,igd,delta,spacing,onvg,hypervolume,time,c_Prufer,c_NetKeys,c_Prim,c_Kruskal,c_GPrim,score
Prufer,0.04445233372373205,0.7880157575387271,0.03125629729222797,8,0.6956855235503083,16.354488134384155,0.0,0.2222222222222222,0.1111111111111111,0.0,0.0,0
NetKeys,0.04302686294286524,0.7458950529153082,0.02275511502141405,9,0.7387661468942198,22.65657067298889,0.625,0.0,0.2222222222222222,0.2222222222222222,0.0,1
Prim,0.04610117163926019,0.7654322314702079,0.012463237106768037,9,0.6997221839273107,16.3503634929657,0.875,0.4444444444444444,0.0,0.4444444444444444,0.0,2
Kruskal,0.04616884095337735,0.7658131917196961,0.017189082408479658,9,0.6999579007914244,18.55914616584778,0.875,0.6666666666666666,0.5555555555555556,0.0,0.0,3
GPrim,0.00015299788093488825,0.600631047048018,0.09349795115154853,20,0.8262703773612585,22.392627954483032,1.0,1.0,0.7777777777777778,0.7777777777777778,0.0,4
