models,igd,delta,spacing,onvg,hypervolume,time,c_Prufer,c_NetKeys,c_Prim,c_Kruskal,c_GPrim,score
Prufer,0.050350935824400214,0.7931702435013238,0.01801886298848613,8,0.6994831990982895,16.902919054031372,0.0,0.25,0.0,0.2222222222222222,0.0,0
NetKeys,0.04927411856288868,0.7862448510519845,0.020418338688960414,8,0.7413062671183536,23.22808313369751,0.5,0.0,0.2222222222222222,0.2222222222222222,0.0,1
Prim,0.04477187597729739,0.773690818117571,0.01611542973038334,9,0.7033920566331641,18.10091495513916,0.875,0.5,0.0,0.5555555555555556,0.0,3
Kruskal,0.046236307865546,0.766230420107521,0.013323917568790778,9,0.699806571193328,20.189175605773926,0.625,0.25,0.2222222222222222,0.0,0.0,2
GPrim,0.0001605971034779994,0.5992989402634945,0.09369333001815053,20,0.825996315514388,23.98267436027527,1.0,0.75,0.8888888888888888,1.0,0.0,4
