models,igd,delta,spacing,onvg,hypervolume,c_A,c_B,c_C,c_D,c_E,score
A,0.7035623665659652,0.789473691145465,0.894413329798861,5,0.014380753900750989,0.0,0.0,0.0,0.0,0.0,0
B,0.3201562245394714,0.6000000343136912,9.845949099179727e-05,11,0.029153288629832304,1.0,0.0,0.45454545454545453,0.4444444444444444,0.15,3
C,0.4183300234242148,0.5157894990832386,0.00013651674984735542,11,0.026219437248737876,1.0,0.36363636363636365,0.0,0.2222222222222222,0.1,1
D,0.7382411557421464,0.5789474054873888,5.9808088610803435e-05,9,0.017496869492515697,1.0,0.2727272727272727,0.45454545454545453,0.0,0.1,2
E,0.00019244956530359075,6.257814953538908e-06,0.00045841256210046383,20,0.06290771184165629,1.0,0.6363636363636364,0.45454545454545453,0.4444444444444444,0.0,4
