models,delta,spacing,onvg,hypervolume,"c_1.6.9.0.4.0_(0.9, 0.1)","c_1.6.9.0.4.1_(0.8, 0.2)","c_1.6.9.0.4.2_(0.8, 0.1)","c_1.6.9.0.4.3_(0.7, 0.2)",score
"1.6.9.0.4.0_(0.9, 0.1)",0.12820731942583558,0.0007012009120590211,35,0.25943635833476536,0.0,0.5,0.6176470588235294,0.4,3
"1.6.9.0.4.1_(0.8, 0.2)",0.3825641482736571,8.231045995303654e-05,26,0.10860817048650195,0.0,0.0,0.14705882352941177,0.05714285714285714,0
"1.6.9.0.4.2_(0.8, 0.1)",0.17793357736622625,0.0007129058861950269,34,0.25986916527128157,0.0,0.19230769230769232,0.0,0.08571428571428572,1
"1.6.9.0.4.3_(0.7, 0.2)",0.12820758448473865,0.0006993682535154165,35,0.25880942647363103,0.14285714285714285,0.46153846153846156,0.5588235294117647,0.0,2
