models,delta,spacing,onvg,hypervolume,time,c_Prufer,c_NetKeys,c_Prim,c_Kruskal,c_GPrim,score
Prufer,1.0,inf,1,0.5748342271340666,38.165820837020874,0.0,0.0,0.0,0.0,0.0,0
NetKeys,0.8462064018426555,0.0,2,0.6611766800130733,57.30927562713623,1.0,0.0,0.5,0.3333333333333333,0.0,3
Prim,0.9161322165814257,0.0,2,0.6347744260803119,41.2369647026062,1.0,0.0,0.0,0.0,0.0,1
Kruskal,0.9688469153232036,0.04424341302119795,3,0.6545574225573241,46.49802017211914,1.0,0.0,0.5,0.0,0.0,2
GPrim,0.8564663130445019,0.2040451883289471,4,0.7054907670635985,79.36181449890137,1.0,1.0,1.0,1.0,0.0,4
