models,delta,spacing,onvg,hypervolume,c_1.6.2.0.4.0_0.05,c_1.6.2.0.4.1_0.1,c_1.6.2.0.4.2_0.15,c_1.6.2.0.4.3_0.2,c_1.6.2.0.4.4_0.3,c_1.6.2.0.4.5_0.4,c_1.6.2.0.4.6_0.5,score
1.6.2.0.4.0_0.05,0.8632478573901814,0.0003648883226147956,7,0.05268452010209155,0.0,0.2,0.2857142857142857,0.5,0.16666666666666666,0.1111111111111111,0.07692307692307693,1
1.6.2.0.4.1_0.1,0.7891738069832923,0.00011774222361156668,10,0.05236000679385613,0.42857142857142855,0.0,0.8571428571428571,0.7,0.4166666666666667,0.5555555555555556,0.5384615384615384,6
1.6.2.0.4.2_0.15,0.8632478710807164,0.00013903764271823495,7,0.03844437747880697,0.2857142857142857,0.1,0.0,0.4,0.25,0.4444444444444444,0.38461538461538464,2
1.6.2.0.4.3_0.2,0.7692308043305018,0.00034462642311330194,10,0.06041221952399434,0.42857142857142855,0.1,0.2857142857142857,0.0,0.0,0.2222222222222222,0.0,0
1.6.2.0.4.4_0.3,0.717948759365676,0.00025469830733776774,12,0.07113014250372865,0.7142857142857143,0.4,0.42857142857142855,0.9,0.0,0.5555555555555556,0.3076923076923077,4
1.6.2.0.4.5_0.4,0.814102579262314,0.3333233155054908,9,0.05161270331903546,0.8571428571428571,0.2,0.2857142857142857,0.7,0.3333333333333333,0.0,0.3076923076923077,2
1.6.2.0.4.6_0.5,0.6923077365089314,0.0001385033314261234,13,0.0717620906389281,0.8571428571428571,0.2,0.42857142857142855,1.0,0.3333333333333333,0.5555555555555556,0.0,5
