models,delta,spacing,onvg,hypervolume,time,c_Prufer,c_NetKeys,c_Prim,c_Kruskal,c_HMOEA,c_GPrim,score
Prufer,0.9631078844145261,0.006607986649435838,11,0.7534642499130942,60.13402962684631,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,1
NetKeys,0.9232208467973541,0.01767678004955951,6,0.8027560782717154,112.93011999130249,0.9090909090909091,0.0,0.0,0.13333333333333333,0.6666666666666666,0.0,2
Prim,0.9576486760180855,0.0046716751365836,8,0.747227599114707,70.2997179031372,0.9090909090909091,0.5,0.0,0.06666666666666667,0.5555555555555556,0.0,3
Kruskal,0.905013912677328,0.009981062625860317,15,0.9229761769335243,81.77272963523865,0.8181818181818182,0.3333333333333333,0.25,0.0,0.6666666666666666,0.0,4
HMOEA,0.8475323351090074,0.02479260923737349,9,0.911213003958889,305.38211727142334,0.18181818181818182,0.0,0.0,0.13333333333333333,0.0,0.0,0
GPrim,0.7826235198682421,0.028699204933347947,68,0.9665123099114777,99.30293488502502,1.0,1.0,1.0,1.0,1.0,0.0,5
