models,delta,spacing,nds,c_1.0.4.0.0.1,c_1.0.4.0.1.1,c_1.0.4.0.2.1,c_1.0.4.0.3.1,c_1.0.4.0.4.1,c_1.0.4.0.5.1
1.0.4.0.0.1,0.1326530585921107,0.0001547182517251781,15,0.0,0.3,0.45454545454545453,0.1,0.0,0.5
1.0.4.0.1.1,0.4444443930476468,0.4215859763599427,10,0.4,0.0,0.5454545454545454,0.3,0.0,0.42857142857142855
1.0.4.0.2.1,0.47999997153701923,0.30146442021818126,11,0.5333333333333333,0.4,0.0,0.4,0.2,0.5
1.0.4.0.3.1,6.263971316952974e-09,1.5680487700384772e-05,10,0.6,0.4,0.2727272727272727,0.0,0.4,0.5714285714285714
1.0.4.0.4.1,0.44444444362111235,0.31621225382663387,10,0.7333333333333333,0.8,0.5454545454545454,0.5,0.0,0.5714285714285714
1.0.4.0.5.1,0.5917159737767875,0.36313000414076957,14,0.3333333333333333,0.3,0.09090909090909091,0.1,0.1,0.0
