models,delta,spacing,onvg,hypervolume,c_1.6.2.0.4.0,c_1.6.2.0.4.1,c_1.6.2.0.4.2,c_1.6.2.0.4.3,c_1.6.2.0.4.4,c_1.6.2.0.4.5,c_1.6.2.0.4.6,c_1.6.2.0.4.7,score
1.6.2.0.4.0,0.735042758633788,0.0001191652145128702,13,0.07487519442390625,0.0,0.2727272727272727,0.36363636363636365,0.1111111111111111,0.375,0.16666666666666666,0.07142857142857142,0.17647058823529413,1
1.6.2.0.4.1,0.7641025839291914,7.936934945736256e-05,11,0.053898409743517006,0.6153846153846154,0.0,1.0,0.5555555555555556,0.5625,0.3333333333333333,0.21428571428571427,0.17647058823529413,5
1.6.2.0.4.2,0.7743589852637696,0.0001749038438481308,11,0.06434846110545164,0.3076923076923077,0.0,0.0,0.2222222222222222,0.3125,0.08333333333333333,0.0,0.17647058823529413,0
1.6.2.0.4.3,0.7948718142652075,0.0001235815420589925,9,0.04290297600792591,0.46153846153846156,0.36363636363636365,0.5454545454545454,0.0,0.5,0.25,0.35714285714285715,0.23529411764705882,3
1.6.2.0.4.4,0.6153846712351185,0.00010948810998184791,16,0.08083293725440575,0.6153846153846154,0.18181818181818182,0.5454545454545454,0.1111111111111111,0.0,0.08333333333333333,0.21428571428571427,0.058823529411764705,2
1.6.2.0.4.5,0.7389277621996999,0.28868087277717025,12,0.07355637379107607,0.8461538461538461,0.2727272727272727,0.6363636363636364,0.5555555555555556,0.625,0.0,0.42857142857142855,0.47058823529411764,6
1.6.2.0.4.6,0.7100591615091764,0.00042363734757942193,14,0.10301395982826622,0.8461538461538461,0.5454545454545454,0.8181818181818182,0.4444444444444444,0.6875,0.4166666666666667,0.0,0.35294117647058826,5
1.6.2.0.4.7,0.589743670250727,0.00015699775708398126,17,0.09180105679180502,0.7692307692307693,0.7272727272727273,0.7272727272727273,0.5555555555555556,0.875,0.3333333333333333,0.5714285714285714,0.0,6
