models,delta,spacing,onvg,hypervolume,"c_1.6.9.0.4.0_(0.9, 0.1)","c_1.6.9.0.4.1_(0.8, 0.2)","c_1.6.9.0.4.2_(0.8, 0.1)","c_1.6.9.0.4.3_(0.7, 0.2)",score
"1.6.9.0.4.0_(0.9, 0.1)",0.2307693322184359,7.355314678486529e-05,31,0.13179329543645457,0.0,0.17391304347826086,0.2857142857142857,0.17142857142857143,1
"1.6.9.0.4.1_(0.8, 0.2)",0.4358974679625154,6.776993367248288e-05,23,0.09054759739573846,0.1935483870967742,0.0,0.14285714285714285,0.08571428571428572,2
"1.6.9.0.4.2_(0.8, 0.1)",0.12820690711028704,0.0006981565668187882,35,0.2594035899840098,0.25806451612903225,0.08695652173913043,0.0,0.2857142857142857,0
"1.6.9.0.4.3_(0.7, 0.2)",0.1282069078008114,0.0006931813191333462,35,0.25937950670817567,0.3548387096774194,0.21739130434782608,0.34285714285714286,0.0,3
