models,igd,delta,spacing,onvg,hypervolume,time,c_Prufer,c_NetKeys,c_Prim,c_Kruskal,c_HMOEA,c_GPrim,score
Prufer,0.05171693147175223,0.8230882890177389,0.019854891352117963,7,0.763646074360553,25.265254735946655,0.0,0.375,0.125,0.375,0.5,0.0,2
NetKeys,0.04000098946109355,0.8416498279070972,0.060692157485587164,8,0.7144367708328043,34.92650055885315,0.2857142857142857,0.0,0.0,0.375,0.6,0.0,1
Prim,0.039634513547754345,0.7948348876729943,0.0003288208218956712,8,0.6775339565619366,19.69662594795227,0.5714285714285714,0.875,0.0,0.75,0.6,0.05,4
Kruskal,0.03963328336452865,0.7946890088482874,0.0006497669092038424,8,0.6773909223980622,30.638532638549805,0.5714285714285714,0.375,0.0,0.0,0.6,0.0,2
HMOEA,0.037507058437500046,0.754011696373509,0.019687566157626676,10,0.8482794892987816,40.77867794036865,0.42857142857142855,0.125,0.0,0.0,0.0,0.0,0
GPrim,0.0002094300483875511,0.5364073869749644,0.04920173191176444,20,0.8839785210037265,26.80800151824951,1.0,0.875,0.75,0.75,1.0,0.0,5
