models,delta,spacing,onvg,hypervolume,time,c_Prufer,c_NetKeys,c_Prim,c_Kruskal,c_GPrim,score
Prufer,0.9661805044573964,0.010535513173132963,3,0.483379260059638,22.465277194976807,0.0,0.0,0.0,0.0,0.0,0
NetKeys,0.9394496578692549,0.009714374675978757,5,0.6159353692660298,24.56274700164795,1.0,0.0,0.16666666666666666,0.16666666666666666,0.0,1
Prim,0.9316633969950738,0.003617519388232735,6,0.5796231329212893,27.79954719543457,1.0,0.2,0.0,0.16666666666666666,0.0,2
Kruskal,0.9255630157385268,0.00867377020830956,6,0.6201112403737159,32.687477588653564,1.0,0.6,0.3333333333333333,0.0,0.0,3
GPrim,0.7820302268269432,0.004767694497496037,16,0.7369290629966349,41.66805171966553,1.0,1.0,0.8333333333333334,0.6666666666666666,0.0,4
