models,delta,spacing,onvg,hypervolume,time,c_Prufer,c_NetKeys,c_Prim,c_Kruskal,c_GPrim,score
Prufer,0.9399524771593628,inf,3.1,0.6876384293295776,36.010286355018614,0.0,0.15,0.1,0.07333333333333333,0.0,0.6
NetKeys,0.9474994870599934,0.01801527406000514,2.5,0.734563451287866,55.90599319934845,0.7733333333333332,0.0,0.32666666666666666,0.13999999999999999,0.0,1.4
Prim,0.9534073429256965,inf,2.4,0.7403658470189287,43.08456645011902,0.6900000000000001,0.39166666666666666,0.0,0.24,0.0,1.7
Kruskal,0.9501308961474318,inf,2.4,0.7654790267858023,44.535605216026305,0.7166666666666667,0.5166666666666667,0.51,0.0,0.0,2.1
GPrim,0.93466807946866,0.0908662730616681,4.0,0.8425910713226417,76.32763874530792,0.96,1.0,1.0,1.0,0.0,4.0
