models,delta,spacing,onvg,hypervolume,time,c_A,c_B,c_C,c_D,c_E,score
A,0.9691558149525766,0.01147709628364919,8,0.06169478135670867,245.95340156555176,0.0,0.4666666666666667,0.25,0.0,0.0,1
B,0.9342420824328572,0.010736830491920264,15,0.13466361937151156,1167.4368877410889,0.0,0.0,0.0,0.0,0.0,0
C,0.9801954828338321,0.007963627314384141,8,0.053280318105914576,175.0120232105255,0.625,0.4666666666666667,0.0,0.0,0.0,2
D,0.9877100464630872,0.023912804127657002,11,0.07662539809681654,363.30931639671326,0.875,1.0,0.625,0.0,0.0,3
E,0.7835763642160061,0.003389247275863554,98,0.4077455941084851,236.53242421150208,1.0,1.0,1.0,1.0,0.0,4
