models,delta,spacing,onvg,hypervolume,time,c_A,c_B,c_C,c_D,c_E,score
A,0.9622985409811307,0.007404545136125039,8,0.05160126192195644,641.2692947387695,0.0,0.0,0.0,0.0,0.0,0
B,0.9777301507234017,0.002640213315010627,8,0.029519996042758248,1479.6701567173004,1.0,0.0,1.0,1.0,0.0,3
C,0.9793189627333988,0.0015494476817015557,3,0.01720788526486594,306.1546332836151,0.75,0.0,0.0,0.0,0.0,1
D,0.9747737827797925,0.010950875437645223,4,0.030347601148805886,605.5424687862396,1.0,0.0,1.0,0.0,0.0,2
E,0.9394791970297017,0.00270320635853703,25,0.09517303850990676,504.50618743896484,1.0,1.0,1.0,1.0,0.0,4
