models,delta,spacing,onvg,hypervolume,time,c_Prufer,c_NetKeys,c_Prim,c_Kruskal,c_GPrim,score
Prufer,0.9092430553635336,0.0065748432887902,10.0,0.7349266725317144,122.42854475975037,0.0,0.0,0.0,0.0,0.0,0.0
NetKeys,1.0001893105457222,0.0412783580011153,5.0,0.8132427034139289,136.67921447753906,0.6,0.0,0.2,0.6,0.0,2.0
Prim,0.9770182889851928,0.0076879333194809,5.0,0.759533190911862,108.75721597671507,1.0,0.2,0.0,0.0,0.0,1.0
Kruskal,0.9654768903023252,0.0069885807769014,5.0,0.8221381242871959,115.49907565116882,0.6,0.0,0.4,0.0,0.0,2.0
GPrim,0.9770687499004302,0.0511019528298057,22.0,0.9584413623005696,176.16655349731445,1.0,1.0,1.0,1.0,0.0,4.0
