models,delta,spacing,onvg,hypervolume,"c_1.6.9.0.4.0_(0.9, 0.1)","c_1.6.9.0.4.1_(0.8, 0.2)","c_1.6.9.0.4.2_(0.8, 0.1)","c_1.6.9.0.4.3_(0.7, 0.2)",score
"1.6.9.0.4.0_(0.9, 0.1)",0.5612534629902886,0.0007710739666937757,19,0.17233241270431202,0.0,0.0,0.23809523809523808,0.14285714285714285,0
"1.6.9.0.4.1_(0.8, 0.2)",0.8205128312503632,8.768164340506069e-06,8,0.02932503840590097,0.5263157894736842,0.0,0.38095238095238093,0.3333333333333333,3
"1.6.9.0.4.2_(0.8, 0.1)",0.4871822249211576,0.0008763264773801394,21,0.20395559284748593,0.5789473684210527,0.25,0.0,0.2857142857142857,1
"1.6.9.0.4.3_(0.7, 0.2)",0.4871822124128255,0.0008488304021609367,21,0.2046574429502329,0.8421052631578947,0.25,0.6666666666666666,0.0,2
