models,delta,spacing,onvg,hypervolume,time,c_Prufer,c_NetKeys,c_Prim,c_Kruskal,c_GPrim,score
Prufer,0.9081686427480575,0.022420595669292727,6,0.602891118831589,36.26687002182007,0.0,0.0,0.0,0.0,0.0,0
NetKeys,0.9319460929424229,0.014359681739079264,5,0.7005475704187605,52.93702554702759,1.0,0.0,1.0,0.0,0.0,2
Prim,0.9326923073161623,0.014756178082805143,5,0.6669921849138989,42.722172498703,1.0,0.0,0.0,0.0,0.0,1
Kruskal,0.9128201756010805,0.023449137952526972,6,0.772909260503174,46.848172187805176,1.0,0.8,1.0,0.0,0.0,3
GPrim,0.9555634976373657,0.15807065483199284,9,0.8239331506192259,76.38785767555237,1.0,1.0,1.0,1.0,0.0,4
