models,igd,delta,spacing,onvg,hypervolume,time,c_Prufer,c_NetKeys,c_Prim,c_Kruskal,c_HMOEA,c_GPrim,score
Prufer,0.03538836254171477,0.8092433381524788,0.009266480928180082,8,0.6769312505576304,30.38067626953125,0.0,0.375,0.0,0.0,0.5454545454545454,0.0,1
NetKeys,0.040732215730165104,0.8138200748498846,0.02494931067908478,8,0.7691473457101875,34.57400679588318,0.625,0.0,0.09090909090909091,0.0,0.6363636363636364,0.0,2
Prim,0.025219402402418305,0.7223915042118655,0.013608491578392211,11,0.7233202425884747,19.453500747680664,1.0,0.875,0.0,0.375,0.6363636363636364,0.05,4
Kruskal,0.03959211507199031,0.7948360087039948,0.007191014680077224,8,0.6786053496091992,30.090903520584106,1.0,0.875,0.2727272727272727,0.0,0.6363636363636364,0.0,3
HMOEA,0.03743662256522833,0.7238360233679775,0.02093743345270852,11,0.8492966217421973,39.69310522079468,0.125,0.125,0.09090909090909091,0.0,0.0,0.0,0
GPrim,0.0001280882879633464,0.5372251627520579,0.04912050200636303,20,0.8842132390538272,25.790101766586304,1.0,1.0,0.7272727272727273,0.5,0.9090909090909091,0.0,5
