Instance,1.6.6.0.4.0_0.05-mean,1.6.6.0.4.0_0.05-std,1.6.6.0.4.1_0.1-mean,1.6.6.0.4.1_0.1-std,1.6.6.0.4.2_0.15-mean,1.6.6.0.4.2_0.15-std,1.6.6.0.4.3_0.2-mean,1.6.6.0.4.3_0.2-std,1.6.6.0.4.4_0.3-mean,1.6.6.0.4.4_0.3-std,1.6.6.0.4.5_0.4-mean,1.6.6.0.4.5_0.4-std,1.6.6.0.4.6_0.5-mean,1.6.6.0.4.6_0.5-std
small_ga-dem1_r25_1_0,6.3,1.5524174696260025,6.3,1.5524174696260025,6.1,1.3,6.2,1.469693845669907,6.3,1.5524174696260025,6.1,1.3,6.3,1.7916472867168918
small_ga-dem4_r25_1_40,4.8,1.2489995996796797,4.8,1.2489995996796797,4.9,1.374772708486752,4.8,1.2489995996796797,4.7,1.2688577540449522,4.7,1.2688577540449522,4.6,1.2
small_no-dem2_r25_1_40,4.3,1.004987562112089,4.3,1.004987562112089,4.3,1.004987562112089,4.3,1.004987562112089,4.3,1.004987562112089,4.3,1.004987562112089,4.3,1.004987562112089
small_no-dem3_r25_1_0,5.5,1.118033988749895,5.5,1.118033988749895,5.5,1.118033988749895,5.5,1.118033988749895,5.5,1.118033988749895,5.5,1.118033988749895,5.6,1.2
small_uu-dem4_r25_1_0,4.0,1.2649110640673518,4.1,1.1357816691600546,4.1,1.1357816691600546,4.2,1.0770329614269007,4.2,1.0770329614269007,3.9,1.1357816691600546,4.0,1.0
