models,delta,spacing,onvg,hypervolume,time,c_A,c_B,c_C,c_D,c_E,score
A,0.9782419360267042,0.02343382317104719,4,0.04482704899017362,60.3320095539093,0.0,0.0,0.0,0.0,0.0,0
B,0.9678629427386697,0.02625180010436393,4,0.05487339364463262,119.02765417098999,0.5,0.0,0.0,0.0,0.0,1
C,0.9318833723623235,0.005085550962166977,8,0.09014775079678826,69.56597399711609,1.0,0.75,0.0,0.25,0.0,2
D,0.9635023541497878,0.0035445430128791286,8,0.0494880980588665,101.60040426254272,1.0,1.0,0.25,0.0,0.0,2
E,0.931224481616286,0.0608679491915402,76,0.8392716702953732,104.31417727470398,1.0,1.0,1.0,1.0,0.0,4
