models,delta,spacing,nds,c_1.0.2.0.4.0,c_1.0.2.0.4.1,c_1.0.2.0.4.2,c_1.0.2.0.4.3,c_1.0.2.0.4.4,c_1.0.2.0.4.5,c_1.0.2.0.4.6,c_1.0.2.0.4.7,score
1.0.2.0.4.0,0.48979589113086003,0.00037393245400739765,15,0.0,0.7647058823529411,0.3333333333333333,0.2,0.5333333333333333,0.5833333333333334,0.2857142857142857,0.5714285714285714,4
1.0.2.0.4.1,0.1171874970199376,0.00016499264708337937,17,0.13333333333333333,0.0,0.16666666666666666,0.06666666666666667,0.3333333333333333,0.25,0.07142857142857142,0.21428571428571427,0
1.0.2.0.4.2,0.16528924202365222,0.00032464274263431395,12,0.4666666666666667,0.8823529411764706,0.0,0.6666666666666666,0.8,0.5,0.5,0.6428571428571429,6
1.0.2.0.4.3,0.1326530568759488,0.0002081928007370598,15,0.6,0.9411764705882353,0.3333333333333333,0.0,0.6,0.6666666666666666,0.21428571428571427,0.5714285714285714,5
1.0.2.0.4.4,0.3673469179017941,0.00016472201640097347,15,0.3333333333333333,0.6470588235294118,0.0,0.26666666666666666,0.0,0.08333333333333333,0.14285714285714285,0.21428571428571427,1
1.0.2.0.4.5,0.6611569940877531,0.7784322753943074,12,0.26666666666666666,0.6470588235294118,0.5,0.3333333333333333,0.6666666666666666,0.0,0.21428571428571427,0.42857142857142855,3
1.0.2.0.4.6,0.26035501953934814,0.26723251677821597,14,0.6,0.9411764705882353,0.4166666666666667,0.8,0.7333333333333333,0.6666666666666666,0.0,0.5714285714285714,6
1.0.2.0.4.7,0.650887565203899,0.00017709039529244407,14,0.26666666666666666,0.6470588235294118,0.3333333333333333,0.4,0.6,0.3333333333333333,0.35714285714285715,0.0,2
