models,delta,spacing,onvg,hypervolume,c_A,c_B,c_C,c_D,c_E,c_F,score
A,0.736842140040853,0.00019652487775009058,6,0.02154877210842769,0.0,0.0,0.0,0.0,0.0,0.0,0
B,0.6842105932309345,5.7214622680452274e-06,7,0.023501244848535104,1.0,0.0,0.375,0.3333333333333333,0.0,0.0,1
C,0.6315790207646389,9.520144830013653e-05,8,0.028909086033344848,1.0,0.5714285714285714,0.0,0.3333333333333333,0.05263157894736842,0.0,2
D,0.7368421622667849,9.730404855258706e-05,6,0.021986839801209072,1.0,0.42857142857142855,0.375,0.0,0.10526315789473684,0.0,3
E,0.052636949337182846,0.0009035570431687586,19,0.12251330694597734,1.0,1.0,0.75,0.6666666666666666,0.0,0.2,4
F,1.594332732869504e-05,0.00091412833641944,20,0.12673599917633308,1.0,1.0,1.0,1.0,0.5263157894736842,0.0,5
