models,delta,spacing,onvg,hypervolume,time,c_A,c_B,c_C,c_D,c_E,score
A,0.8823055964340456,0.020996655277904775,4,0.10992518178733186,41.28418850898743,0.0,0.0,0.0,0.0,0.0,0
B,0.9154741393138006,0.017207881983653806,6,0.10372815117494638,55.86804246902466,1.0,0.0,0.5,0.8,0.0,3
C,0.9509188679114351,0.01268273269729832,4,0.05133778979603551,43.04509878158569,1.0,0.0,0.0,0.2,0.0,1
D,0.9582301385475549,0.046105892663862384,5,0.0978557116711309,46.459510803222656,1.0,0.16666666666666666,0.25,0.0,0.0,2
E,0.8792214496954645,0.1395134683074072,11,0.5372826978370232,73.4042820930481,1.0,1.0,1.0,1.0,0.0,4
