models,delta,spacing,onvg,hypervolume,time,c_A,c_B,c_C,c_D,c_E,score
A,1.0,inf,1,0.0,39.15380573272705,0.0,0.5,0.0,0.6666666666666666,0.0,2
B,0.9497005932991434,0.0,2,0.037705966882118504,56.29578137397766,0.0,0.0,0.0,0.3333333333333333,0.0,0
C,1.0,inf,1,0.0,41.351492166519165,1.0,1.0,0.0,0.6666666666666666,0.0,3
D,0.9664847824385973,0.08113616670025142,3,0.07893826007069488,48.10641145706177,0.0,0.5,0.0,0.0,0.0,1
E,0.8604632020928357,0.20675457965659252,4,0.37563533597299387,77.98096799850464,1.0,1.0,1.0,1.0,0.0,4
