models,delta,spacing,onvg,hypervolume,c_1.6.6.0.0.1_0.5,c_1.6.6.0.1.1_0.6,c_1.6.6.0.2.1_0.7,c_1.6.6.0.3.1_0.8,c_1.6.6.0.4.1_0.9,c_1.6.6.0.5.1_1.0,score
1.6.6.0.0.1_0.5,0.9487178230038646,3.4629024915313704,3,0.08455609045815281,0.0,0.0,0.0,0.0,0.0,0.0,0
1.6.6.0.1.1_0.6,0.9487178230038646,3.4629024915313704,3,0.08455609045815281,0.0,0.0,0.0,0.0,0.0,0.0,0
1.6.6.0.2.1_0.7,0.9487178229904777,3.46296044492736,3,0.08591119651355036,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.0,0.3333333333333333,4
1.6.6.0.3.1_0.8,0.9487178230038646,3.4629024915313704,3,0.08455609045815281,0.0,0.0,0.0,0.0,0.0,0.0,0
1.6.6.0.4.1_0.9,0.9487178229904777,3.46296044492736,3,0.08591119651355036,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.0,0.3333333333333333,4
1.6.6.0.5.1_1.0,0.9487178230038646,3.4629024915313704,3,0.08455609045815281,0.0,0.0,0.0,0.0,0.0,0.0,0
